reaction_id	flux
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08439_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08440_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08441_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08444_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08448_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08449_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08450_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08451_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08452_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08453_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08454_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08455_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08456_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08457_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08527_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08528_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.464118
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08582_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08582_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08598_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08605_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08647_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.494862
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08652_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08652_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08661_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08661_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08670_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08670_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08715_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08733_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08733_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08734_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08735_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08736_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08752_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.149939
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08752_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.000061
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08756_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08762_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08766_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.498972
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08775_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08775_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08779_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08781_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08781_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08854_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.074075
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08854_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075925
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08857_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08857_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08877_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08890_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08891_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08892_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08892_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08893_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08893_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08894_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08894_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08900_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08901_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08924_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.074955
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08971_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08972_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08972_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08973_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08974_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08975_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08976_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08981_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08989_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08990_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn08990_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09010_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09011_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09012_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09071_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500024
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09071_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.499976
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09115_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09167_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09174_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.566977
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09174_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.433023
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09176_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.493352
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09177_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09197_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09198_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09199_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09200_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09201_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09202_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.499936
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09203_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09270_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09272_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09388_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09389_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.074955
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09389_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075045
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09399_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09399_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09417_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09444_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09447_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09449_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09452_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09453_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09456_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09475_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09476_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09477_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09478_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09479_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09516_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09523_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09655_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09655_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09657_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09657_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09658_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09658_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09672_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.150000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09672_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.000000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09673_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09673_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09678_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.028457
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09678_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.121543
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09681_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.000000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09681_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.150000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09690_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.150000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09690_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.000000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09731_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09886_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09886_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09889_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09948_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09952_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09952_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09953_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09975_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09975_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09978_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09978_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09979_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09979_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn09989_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10019_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10019_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10020_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10020_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10021_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10021_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10043_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10054_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10056_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10057_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10058_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10059_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10060_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10077_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10077_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10110_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10123_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10124_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.039118
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10138_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10232_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500064
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10232_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.499936
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10233_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500064
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10233_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.499936
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10234_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10234_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10235_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10235_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10236_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10236_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10237_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10237_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10344_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10363_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10363_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10404_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10405_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10406_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10407_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10409_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10440_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10447_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.074955
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10453_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10468_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10468_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10469_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10469_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10481_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10506_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10553_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10558_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10578_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	0.075000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10583_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10584_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_ub	7.500000
SK_NC_004663_1_ms_b_tim_medium_gapseq_open_rxn10595_NC_004663_1_ms_b_tim_medium_gapseq_open_c0_lb	7.500000
